customer_id,cluster_id,segment_label,rfm_score,umap_x,umap_y,is_high_value
15557.0,4,Lost,0.295,15.6797,14.9128,False
15558.0,1,Loyal Customers,0.0435,8.1065,-7.262,True
15559.0,1,Loyal Customers,0.0845,5.2895,0.6374,True
15560.0,1,Loyal Customers,0.1431,7.9812,-0.9579,True
15561.0,4,Lost,0.339,-5.5935,2.4478,False
15562.0,1,Loyal Customers,0.1714,5.1972,3.9593,True
15563.0,0,Champions,0.3451,-4.1426,3.7274,True
15564.0,1,Loyal Customers,0.1156,7.0043,-1.0345,True
15565.0,4,Lost,0.2849,13.3819,9.2502,False
15566.0,1,Loyal Customers,0.1462,8.0568,-0.9513,True
15567.0,4,Lost,0.2952,16.3314,16.4123,False
15568.0,4,Lost,0.3144,6.0404,11.0231,False
15569.0,0,Champions,0.329,-6.2812,5.4327,True
15570.0,3,New Customers,0.4832,-8.5981,11.2622,False
15571.0,0,Champions,0.3826,-7.895,6.8712,True
15572.0,0,Champions,0.3758,-6.0208,5.7718,True
15573.0,4,Lost,0.3136,0.3274,6.1297,False
15574.0,4,Lost,0.261,-1.1976,2.6013,False
15575.0,1,Loyal Customers,0.0487,8.7879,-7.4842,True
15576.0,4,Lost,0.2977,15.5861,13.4414,False
15577.0,4,Lost,0.2543,1.6937,5.1185,False
15578.0,4,Lost,0.2362,18.0902,12.3136,False
15579.0,4,Lost,0.2999,0.3345,5.5394,False
15580.0,4,Lost,0.1832,-0.1912,2.9462,False
15581.0,3,New Customers,0.4485,-9.2848,11.7915,False
15582.0,4,Lost,0.3044,5.5334,10.8395,False
15583.0,1,Loyal Customers,0.149,15.7143,-2.4049,True
15584.0,4,Lost,0.3203,-2.6151,0.6409,False
15585.0,4,Lost,0.2346,17.4843,11.9889,False
15586.0,1,Loyal Customers,0.0797,4.6275,1.0494,True
15587.0,4,Lost,0.3155,-4.7261,1.7642,False
15588.0,1,Loyal Customers,0.0326,7.6863,-6.1576,True
15589.0,4,Lost,0.2077,4.9526,5.8276,False
15590.0,1,Loyal Customers,0.1753,0.5809,3.3545,True
15591.0,1,Loyal Customers,0.0713,4.6606,0.0557,True
15592.0,4,Lost,0.2865,15.9769,14.9757,False
15593.0,4,Lost,0.2742,17.4497,14.6263,False
15594.0,4,Lost,0.3278,-0.6278,5.9615,False
15595.0,1,Loyal Customers,0.1068,12.3781,-4.2015,True
15596.0,0,Champions,0.3215,-5.6465,4.9013,True
15597.0,4,Lost,0.2962,11.891,9.7034,False
15598.0,4,Lost,0.2887,12.0495,9.2283,False
15599.0,4,Lost,0.3113,7.1973,9.3392,False
15600.0,1,Loyal Customers,0.1501,1.5347,2.9776,True
15601.0,3,New Customers,0.5704,-8.5053,12.651,False
15602.0,0,Champions,0.3781,-8.4441,6.4448,True
15603.0,4,Lost,0.2719,13.1186,8.7328,False
15604.0,4,Lost,0.2822,17.125,15.1568,False
15605.0,4,Lost,0.3318,-6.5221,3.0228,False
15606.0,0,Champions,0.3861,-8.083,8.2675,True
15607.0,4,Lost,0.2064,-0.39,3.091,False
15608.0,4,Lost,0.3231,-0.6944,5.9036,False
15609.0,4,Lost,0.2296,17.6737,11.7791,False
15610.0,4,Lost,0.2808,17.5835,15.6011,False
15611.0,0,Champions,0.3989,-8.8843,7.7115,True
15612.0,4,Lost,0.2909,13.4458,9.3495,False
15613.0,1,Loyal Customers,0.0583,8.585,-6.188,True
15614.0,1,Loyal Customers,0.1724,-1.4663,3.9759,True
15615.0,2,At Risk,0.6999,-8.9739,13.4238,False
15616.0,1,Loyal Customers,0.1266,13.2237,-3.6467,True
15617.0,1,Loyal Customers,0.1556,5.0204,3.0347,True
15618.0,4,Lost,0.3049,2.1797,7.9628,False
15619.0,4,Lost,0.3005,15.5959,15.7152,False
15620.0,4,Lost,0.3109,-0.2342,8.0091,False
15621.0,4,Lost,0.3237,0.4375,8.9269,False
15622.0,3,New Customers,0.4289,-7.591,10.1835,False
15623.0,0,Champions,0.2934,-5.4747,3.1238,True
15624.0,4,Lost,0.2682,2.5639,6.2078,False
15625.0,0,Champions,0.3218,-5.6355,4.9646,True
15626.0,4,Lost,0.2893,6.3683,9.1001,False
15627.0,1,Loyal Customers,0.1248,6.6652,-0.1227,True
15628.0,0,Champions,0.4146,-7.9184,8.5731,True
15629.0,1,Loyal Customers,0.1552,-0.151,3.6916,True
15630.0,4,Lost,0.3071,7.2363,8.7539,False
15631.0,1,Loyal Customers,0.0475,7.9668,-6.0486,True
15632.0,0,Champions,0.3557,-5.0227,4.5249,True
15633.0,0,Champions,0.1822,-6.3837,6.3295,True
15634.0,4,Lost,0.3034,11.9655,10.1463,False
15635.0,1,Loyal Customers,0.1408,15.805,-3.0724,True
15636.0,4,Lost,0.2908,0.3488,8.1455,False
15637.0,4,Lost,0.2995,1.2857,5.8189,False
15638.0,4,Lost,0.1894,-0.4327,3.529,False
15639.0,4,Lost,0.2653,6.104,8.0483,False
15640.0,2,At Risk,0.6927,-8.7264,13.642,False
15641.0,0,Champions,0.3574,-6.5714,7.5277,True
15642.0,1,Loyal Customers,0.0051,2.6563,-6.2642,True
15643.0,4,Lost,0.2363,5.509,7.4526,False
15644.0,4,Lost,0.2513,2.708,5.368,False
15645.0,4,Lost,0.3119,6.7585,9.9779,False
15646.0,4,Lost,0.2593,1.1382,4.7291,False
15647.0,1,Loyal Customers,0.134,14.9849,-3.6929,True
15648.0,4,Lost,0.2288,11.3572,6.71,False
15649.0,4,Lost,0.2006,-0.8118,4.1645,False
15650.0,1,Loyal Customers,0.0982,5.51,-0.089,True
15651.0,4,Lost,0.3123,0.1748,6.0775,False
15652.0,4,Lost,0.2925,0.2691,5.4873,False
15653.0,4,Lost,0.2769,10.8921,8.4059,False
15654.0,4,Lost,0.3117,10.4378,9.411,False
15655.0,4,Lost,0.2092,17.3693,10.5724,False
15656.0,4,Lost,0.2997,2.177,7.8883,False
15657.0,4,Lost,0.2914,16.8718,16.609,False
15658.0,0,Champions,0.2733,-5.4696,3.0832,True
15659.0,4,Lost,0.2947,4.969,10.453,False
15660.0,0,Champions,0.363,-8.4388,5.984,True
15661.0,4,Lost,0.2053,-0.2483,2.8237,False
15662.0,1,Loyal Customers,0.038,4.4715,-0.4754,True
15663.0,4,Lost,0.2591,17.8702,13.7607,False
15664.0,4,Lost,0.3041,0.8444,8.6115,False
15665.0,0,Champions,0.2964,-3.5374,5.5204,True
15666.0,1,Loyal Customers,0.1195,6.4735,-0.0843,True
15667.0,4,Lost,0.2882,16.1984,15.2403,False
15668.0,4,Lost,0.2128,18.3536,11.1,False
15669.0,4,Lost,0.3008,2.3118,7.8258,False
15670.0,1,Loyal Customers,0.1865,11.2874,5.3778,True
15671.0,0,Champions,0.3435,-4.1699,3.4878,True
15672.0,1,Loyal Customers,0.0063,2.5885,-6.3168,True
15673.0,0,Champions,0.3713,-5.7119,7.8705,True
15674.0,0,Champions,0.3946,-6.7632,9.0795,True
15675.0,4,Lost,0.2822,2.5309,6.5054,False
15676.0,4,Lost,0.3441,-2.7631,5.5659,False
15677.0,4,Lost,0.3031,7.1649,9.1131,False
15678.0,4,Lost,0.3094,8.1897,8.739,False
15679.0,4,Lost,0.3086,2.2101,8.1253,False
15680.0,0,Champions,0.3801,-6.0548,6.4559,True
15681.0,0,Champions,0.3629,-8.3871,5.8233,True
15682.0,1,Loyal Customers,0.0637,4.8497,-0.3535,True
15683.0,4,Lost,0.2624,11.8116,7.7914,False
15684.0,1,Loyal Customers,0.0853,4.5713,0.3068,True
15685.0,1,Loyal Customers,0.1182,13.6388,-4.5722,True
15686.0,1,Loyal Customers,0.1309,14.5495,-4.1711,True
15687.0,0,Champions,0.3571,-5.9856,4.2358,True
15688.0,1,Loyal Customers,0.1326,14.9076,-3.6664,True
15689.0,4,Lost,0.2636,5.1823,8.7379,False
15690.0,4,Lost,0.3045,13.5107,9.9939,False
15691.0,4,Lost,0.2131,3.0322,5.1882,False
15692.0,4,Lost,0.2916,16.5053,16.1979,False
15693.0,1,Loyal Customers,0.033,7.118,-7.7718,True
15694.0,3,New Customers,0.5034,-8.4508,11.6404,False
15695.0,4,Lost,0.2146,2.2284,4.5645,False
15696.0,0,Champions,0.3696,-7.7359,6.7502,True
15697.0,1,Loyal Customers,0.0232,6.9744,-6.9852,True
15698.0,1,Loyal Customers,0.0473,8.7335,-7.49,True
15699.0,4,Lost,0.2972,15.7689,15.8607,False
15700.0,4,Lost,0.2424,11.1178,7.0163,False
15701.0,4,Lost,0.3279,-0.0709,8.4606,False
15702.0,1,Loyal Customers,0.1113,6.9304,-1.035,True
15703.0,1,Loyal Customers,0.1955,18.1581,9.8618,True
15704.0,0,Champions,0.3076,-3.6182,5.4653,True
15705.0,4,Lost,0.2206,18.2246,11.5124,False
15706.0,4,Lost,0.2962,1.2106,8.4288,False
15707.0,4,Lost,0.3064,1.6174,8.5456,False
15708.0,0,Champions,0.3628,-5.5024,6.2252,True
15709.0,1,Loyal Customers,0.1918,11.363,5.4278,True
15710.0,1,Loyal Customers,0.143,12.5443,-2.3022,True
15711.0,1,Loyal Customers,0.0821,5.1344,-0.271,True
15712.0,0,Champions,0.371,-7.6144,5.959,True
15713.0,4,Lost,0.2634,2.558,5.3368,False
15714.0,4,Lost,0.316,1.2713,6.0715,False
15715.0,1,Loyal Customers,0.0932,4.0813,1.367,True
15716.0,0,Champions,0.3072,-6.9317,5.4029,True
15717.0,4,Lost,0.2234,1.6369,4.2579,False
15718.0,1,Loyal Customers,0.0848,10.4091,-5.8824,True
15719.0,3,New Customers,0.4998,-8.9851,11.581,False
15720.0,4,Lost,0.3031,11.1176,9.6887,False
15721.0,4,Lost,0.3024,15.5274,14.9498,False
15722.0,0,Champions,0.3818,-6.3915,7.5502,True
15723.0,1,Loyal Customers,0.1723,2.0039,3.0202,True
15724.0,4,Lost,0.2278,4.9819,8.1943,False
15725.0,4,Lost,0.2999,15.5382,15.2716,False
15726.0,1,Loyal Customers,0.1462,14.439,-2.4031,True
15727.0,3,New Customers,0.4561,-7.4683,11.024,False
15728.0,1,Loyal Customers,0.1558,7.4848,0.5222,True
15729.0,4,Lost,0.2213,4.9578,8.1728,False
15730.0,4,Lost,0.3068,-0.56,5.6817,False
15731.0,1,Loyal Customers,0.0769,10.6961,-6.5123,True
15732.0,4,Lost,0.2593,-6.0611,2.8897,False
15733.0,1,Loyal Customers,0.1875,18.1819,9.3055,True
15734.0,4,Lost,0.2917,-1.67,5.1766,False
15735.0,1,Loyal Customers,0.1337,13.5449,-3.4405,True
15736.0,1,Loyal Customers,0.1506,5.4578,1.7817,True
15737.0,4,Lost,0.3279,-6.3228,2.0414,False
15738.0,3,New Customers,0.573,-8.9999,12.732,False
15739.0,4,Lost,0.2796,16.3219,14.2675,False
15740.0,4,Lost,0.2825,17.4613,15.6026,False
15741.0,1,Loyal Customers,0.1195,7.0317,-0.9995,True
15742.0,1,Loyal Customers,0.0509,8.4594,-7.4122,True
15743.0,4,Lost,0.3119,2.2583,8.1666,False
15744.0,4,Lost,0.2691,17.9162,14.7039,False
15745.0,4,Lost,0.3149,1.1645,8.7624,False
15746.0,4,Lost,0.2486,17.8104,13.204,False
15747.0,0,Champions,0.3496,-6.2688,3.6886,True
15748.0,4,Lost,0.2974,5.1963,10.3635,False
15750.0,0,Champions,0.4334,-8.0841,9.3653,True
15751.0,1,Loyal Customers,0.1565,-0.3759,3.1465,True
15752.0,0,Champions,0.3609,-5.5014,6.1125,True
15753.0,1,Loyal Customers,0.1775,17.9801,8.8545,True
15754.0,0,Champions,0.3406,-5.9568,4.2511,True
15755.0,0,Champions,0.4172,-7.8604,8.737,True
15756.0,4,Lost,0.2902,2.5356,6.5604,False
15757.0,0,Champions,0.3258,-3.3728,4.3666,True
15758.0,4,Lost,0.293,16.2938,16.2688,False
15759.0,4,Lost,0.2379,-0.675,2.2432,False
15760.0,3,New Customers,0.2348,-7.1574,11.7482,False
15761.0,1,Loyal Customers,0.1222,13.6775,-4.4197,True
15762.0,4,Lost,0.2843,11.8834,9.0479,False
15763.0,4,Lost,0.3046,10.1757,9.0021,False
15764.0,0,Champions,0.3429,-5.3093,6.5265,True
15765.0,1,Loyal Customers,0.0342,7.4895,-6.5294,True
15766.0,4,Lost,0.2906,5.8186,9.6664,False
15768.0,2,At Risk,0.5464,-8.7012,12.9231,False
15770.0,1,Loyal Customers,0.0555,8.7883,-6.3482,True
15771.0,1,Loyal Customers,0.0734,4.488,1.0892,True
15772.0,1,Loyal Customers,0.1343,13.5824,-3.606,True
15773.0,4,Lost,0.3109,11.1655,9.8212,False
15774.0,4,Lost,0.3027,-2.8719,0.7579,False
15775.0,1,Loyal Customers,0.2053,11.9459,6.0328,True
15776.0,4,Lost,0.2496,17.7498,13.2027,False
15777.0,4,Lost,0.2412,-0.902,2.8971,False
15778.0,1,Loyal Customers,0.1293,13.3948,-3.6637,True
15779.0,1,Loyal Customers,0.1163,6.9758,-1.0247,True
15780.0,4,Lost,0.237,5.058,8.2096,False
15781.0,4,Lost,0.2998,4.3578,10.2837,False
15782.0,0,Champions,0.3581,-3.7801,5.8737,True
15783.0,4,Lost,0.2992,15.9851,16.3595,False
15784.0,1,Loyal Customers,0.1241,6.3321,0.3987,True
15785.0,0,Champions,0.405,-7.6907,8.669,True
15786.0,0,Champions,0.4069,-6.7755,11.0131,True
15787.0,4,Lost,0.3076,6.4426,10.1375,False
15788.0,1,Loyal Customers,0.0965,11.6307,-5.2958,True
15789.0,4,Lost,0.1938,-0.3221,3.4306,False
15790.0,4,Lost,0.2993,16.0734,16.475,False
15791.0,0,Champions,0.3413,-3.525,5.5175,True
15792.0,1,Loyal Customers,0.1529,6.6462,1.0208,True
15793.0,0,Champions,0.3441,-5.3099,3.424,True
15794.0,1,Loyal Customers,0.0142,7.5956,-5.7472,True
15795.0,4,Lost,0.2836,-5.6145,2.6674,False
15796.0,0,Champions,0.4097,-8.0762,8.24,True
15797.0,0,Champions,0.305,-3.3833,4.2841,True
15798.0,1,Loyal Customers,0.1257,4.7493,1.6743,True
15799.0,4,Lost,0.2962,0.3651,8.21,False
15800.0,4,Lost,0.2886,-4.636,1.4527,False
15801.0,4,Lost,0.301,6.5379,9.5829,False
15802.0,4,Lost,0.2484,17.2161,12.9226,False
15803.0,4,Lost,0.3132,-0.229,8.0171,False
15804.0,0,Champions,0.3867,-7.6276,6.943,True
15805.0,3,New Customers,0.5009,-8.9328,11.5831,False
15806.0,4,Lost,0.2973,5.7258,9.8693,False
15807.0,4,Lost,0.3146,-0.6835,5.7116,False
15808.0,2,At Risk,0.4749,-8.1705,13.1748,False
15809.0,4,Lost,0.3179,-4.6774,1.2791,False
15810.0,0,Champions,0.3262,-5.0229,4.3157,True
15811.0,0,Champions,0.359,-4.4474,5.4235,True
15812.0,0,Champions,0.3546,-6.5572,7.4591,True
15813.0,4,Lost,0.236,6.6366,7.297,False
15814.0,4,Lost,0.3415,-3.0994,4.0564,False
15815.0,4,Lost,0.3127,-1.221,5.6029,False
15816.0,1,Loyal Customers,0.0845,5.3412,-0.5986,True
15817.0,1,Loyal Customers,0.1717,-1.2172,4.0095,True
15818.0,1,Loyal Customers,0.066,9.1482,-6.2846,True
15819.0,0,Champions,0.3561,-6.0061,5.6861,True
15820.0,1,Loyal Customers,0.1731,17.6917,8.8118,True
15821.0,4,Lost,0.2927,11.8664,9.4665,False
15822.0,4,Lost,0.3365,-2.3702,1.7769,False
15823.0,0,Champions,0.2069,-1.7137,4.0459,True
15824.0,1,Loyal Customers,0.1308,6.4043,0.5287,True
15825.0,4,Lost,0.2377,17.4324,12.1109,False
15826.0,4,Lost,0.3202,-2.0904,5.4318,False
15827.0,0,Champions,0.389,-8.9272,8.1609,True
15828.0,1,Loyal Customers,0.1629,12.3962,-1.8986,True
15829.0,4,Lost,0.2712,11.6675,8.1718,False
15830.0,4,Lost,0.2927,15.7449,14.3778,False
15831.0,4,Lost,0.2926,5.7758,9.7135,False
15832.0,4,Lost,0.2084,17.0526,10.3386,False
15833.0,1,Loyal Customers,0.0015,2.6882,-6.261,True
15834.0,0,Champions,0.3379,-4.3387,5.1869,True
15835.0,4,Lost,0.3028,1.5069,8.5111,False
15836.0,4,Lost,0.2819,17.5382,15.6516,False
15837.0,4,Lost,0.2869,11.1316,8.7184,False
15839.0,4,Lost,0.3061,6.6615,9.8826,False
15840.0,4,Lost,0.2837,12.9398,9.0815,False
15841.0,0,Champions,0.3277,-5.9504,3.9284,True
15842.0,1,Loyal Customers,0.1505,7.4621,0.3788,True
15843.0,1,Loyal Customers,0.1784,17.9881,8.8775,True
15844.0,4,Lost,0.2834,17.4794,15.7195,False
15845.0,0,Champions,0.3778,-6.588,6.8177,True
15846.0,1,Loyal Customers,0.1453,15.8489,-2.5864,True
15847.0,4,Lost,0.306,1.2417,5.9156,False
15848.0,1,Loyal Customers,0.0494,8.4478,-7.4553,True
15850.0,4,Lost,0.3194,-2.8328,0.295,False
15851.0,1,Loyal Customers,0.0876,11.3422,-5.9361,True
15852.0,4,Lost,0.2328,4.9781,8.1975,False
15853.0,4,Lost,0.2807,17.6183,15.5735,False
15854.0,0,Champions,0.424,-8.5118,8.8009,True
15855.0,4,Lost,0.2713,-0.8145,2.0726,False
15857.0,4,Lost,0.3028,11.8647,10.028,False
15858.0,0,Champions,0.3773,-7.7131,6.8118,True
15859.0,1,Loyal Customers,0.1307,13.0265,-3.0411,True
15860.0,0,Champions,0.3573,-8.6089,6.4832,True
15861.0,0,Champions,0.3824,-7.1733,6.9455,True
15862.0,0,Champions,0.3665,-8.2429,5.5904,True
15863.0,4,Lost,0.3046,1.6077,6.0775,False
15864.0,4,Lost,0.3358,-4.3437,2.6775,False
15865.0,4,Lost,0.3241,-1.4742,5.6166,False
15866.0,4,Lost,0.2624,17.5919,13.805,False
15867.0,3,New Customers,0.4955,-9.0688,11.4549,False
15868.0,1,Loyal Customers,0.0647,9.7491,-7.021,True
15869.0,1,Loyal Customers,0.1971,4.9103,5.7591,True
15870.0,4,Lost,0.3061,1.9442,8.3271,False
15871.0,1,Loyal Customers,0.1232,14.1968,-4.4541,True
15872.0,4,Lost,0.3125,2.2299,8.1978,False
15873.0,1,Loyal Customers,0.1088,3.7266,1.9035,True
15874.0,3,New Customers,0.4768,-8.0765,11.8533,False
15875.0,1,Loyal Customers,0.0393,7.8027,-7.5807,True
15876.0,1,Loyal Customers,0.1562,5.988,1.4903,True
15877.0,4,Lost,0.3087,12.3336,10.2622,False
15878.0,1,Loyal Customers,0.0789,5.1006,-0.3489,True
15879.0,1,Loyal Customers,0.1593,1.5426,2.9936,True
15880.0,1,Loyal Customers,0.1597,13.1106,-2.1313,True
15881.0,1,Loyal Customers,0.1902,1.8396,3.9368,True
15882.0,4,Lost,0.2571,-5.637,2.5732,False
15883.0,4,Lost,0.3074,12.8906,10.2446,False
15884.0,1,Loyal Customers,0.1306,7.5122,-0.9,True
15885.0,0,Champions,0.3237,-8.1504,4.8544,True
15886.0,4,Lost,0.2977,1.2304,8.4442,False
15887.0,1,Loyal Customers,0.1538,5.0973,2.8842,True
15888.0,4,Lost,0.2782,4.6696,9.4064,False
15889.0,4,Lost,0.2784,-5.6267,2.6502,False
15890.0,1,Loyal Customers,0.157,2.3662,3.0252,True
15891.0,4,Lost,0.2152,17.443,10.719,False
15892.0,1,Loyal Customers,0.0302,6.9998,-7.6695,True
15893.0,1,Loyal Customers,0.1086,12.4225,-4.3041,True
15894.0,4,Lost,0.2057,11.4822,5.8442,False
15895.0,4,Lost,0.2418,17.9967,12.5001,False
15897.0,4,Lost,0.227,12.1963,6.696,False
15898.0,3,New Customers,0.4353,-8.8211,8.556,False
15899.0,1,Loyal Customers,0.1519,15.6495,-2.3277,True
15900.0,4,Lost,0.3102,1.8706,8.4556,False
15901.0,4,Lost,0.3179,-4.521,0.9237,False
15902.0,1,Loyal Customers,0.1479,15.5814,-2.4053,True
15903.0,3,New Customers,0.4447,-7.254,10.8718,False
15904.0,4,Lost,0.2993,16.3654,16.7513,False
15905.0,1,Loyal Customers,0.0812,11.0218,-6.2545,True
15906.0,0,Champions,0.3492,-7.095,4.0794,True
15907.0,4,Lost,0.3168,6.6554,10.3854,False
15908.0,1,Loyal Customers,0.1136,5.9414,0.158,True
15909.0,4,Lost,0.2322,18.0314,12.0674,False
15910.0,0,Champions,0.371,-8.4346,5.9032,True
15911.0,1,Loyal Customers,0.0871,-0.323,3.3126,True
15912.0,4,Lost,0.2624,-6.3898,2.3682,False
15913.0,1,Loyal Customers,0.0834,11.2203,-6.1483,True
15914.0,1,Loyal Customers,0.152,8.2333,-0.8881,True
15915.0,1,Loyal Customers,0.1428,13.6198,-2.4524,True
15916.0,0,Champions,0.37,-7.9109,6.1996,True
15917.0,4,Lost,0.2171,1.7013,4.2069,False
15918.0,4,Lost,0.2356,5.4332,7.5833,False
15919.0,4,Lost,0.3071,10.4919,9.4102,False
15920.0,4,Lost,0.2653,-6.4153,2.2755,False
15921.0,4,Lost,0.2483,2.7143,5.3437,False
15922.0,1,Loyal Customers,0.1588,13.1,-2.1351,True
15923.0,1,Loyal Customers,0.1522,14.9331,-2.1549,True
15924.0,1,Loyal Customers,0.0046,2.6736,-6.2489,True
15925.0,4,Lost,0.2243,18.0808,11.5956,False
15926.0,1,Loyal Customers,0.0819,10.9875,-6.2013,True
15927.0,1,Loyal Customers,0.039,7.7803,-7.5705,True
15928.0,1,Loyal Customers,0.0377,7.6041,-6.6813,True
15929.0,1,Loyal Customers,0.0466,7.9515,-6.0804,True
15930.0,4,Lost,0.2789,16.3701,14.2595,False
15931.0,1,Loyal Customers,0.1296,13.5468,-3.9549,True
15932.0,0,Champions,0.3499,-5.2879,3.5324,True
15933.0,4,Lost,0.3118,6.8245,9.9447,False
15934.0,1,Loyal Customers,0.1626,5.3904,1.7465,True
15935.0,4,Lost,0.2113,11.5203,5.9619,False
15936.0,1,Loyal Customers,0.1526,8.2827,-0.8274,True
15937.0,4,Lost,0.2763,17.6849,15.0565,False
15938.0,4,Lost,0.2846,-6.4227,2.2773,False
15939.0,3,New Customers,0.4237,-7.5555,10.9889,False
15940.0,1,Loyal Customers,0.1744,17.9349,8.8262,True
15941.0,1,Loyal Customers,0.0469,8.0741,-6.369,True
15942.0,4,Lost,0.2505,17.3431,13.0011,False
15943.0,1,Loyal Customers,0.0423,4.5295,-0.5282,True
15944.0,4,Lost,0.2245,-0.8293,4.3932,False
15945.0,1,Loyal Customers,0.1706,2.2688,2.9529,True
15946.0,1,Loyal Customers,0.1321,5.2947,1.6525,True
15947.0,4,Lost,0.2898,8.7852,8.6839,False
15948.0,4,Lost,0.3225,7.4339,8.9804,False
15949.0,4,Lost,0.3009,12.9743,10.0813,False
15950.0,0,Champions,0.4069,-6.2799,8.7375,True
15951.0,4,Lost,0.3154,6.7169,10.2531,False
15952.0,4,Lost,0.3049,2.1493,7.9992,False
15953.0,0,Champions,0.3861,-8.5051,6.9949,True
15954.0,1,Loyal Customers,0.0635,9.463,-6.943,True
15955.0,3,New Customers,0.46,-8.411,10.7803,False
15956.0,1,Loyal Customers,0.0872,5.3471,-0.0269,True
15957.0,4,Lost,0.3049,6.4803,10.1105,False
15958.0,4,Lost,0.2844,2.5651,6.554,False
15959.0,1,Loyal Customers,0.0359,4.4083,-0.265,True
15960.0,1,Loyal Customers,0.1613,2.4964,3.0252,True
15961.0,1,Loyal Customers,0.1524,13.9202,-2.0967,True
15962.0,1,Loyal Customers,0.1219,13.1541,-3.9075,True
15963.0,4,Lost,0.3011,12.3471,10.2281,False
15964.0,1,Loyal Customers,0.0346,7.4505,-6.8684,True
15965.0,0,Champions,0.364,-8.2193,5.592,True
15966.0,1,Loyal Customers,0.1228,12.7837,-3.3699,True
15967.0,0,Champions,0.3595,-7.7669,5.5152,True
15968.0,1,Loyal Customers,0.1483,13.8418,-2.1936,True
15969.0,4,Lost,0.3243,0.6252,6.2271,False
15970.0,1,Loyal Customers,0.193,10.6941,5.9152,True
15971.0,0,Champions,0.4152,-8.1068,8.8936,True
15972.0,1,Loyal Customers,0.1494,0.1801,3.4781,True
15973.0,1,Loyal Customers,0.1695,5.1938,3.0836,True
15974.0,0,Champions,0.346,-4.2283,4.9165,True
15975.0,4,Lost,0.2712,16.9018,13.9825,False
15976.0,4,Lost,0.2693,-1.3635,2.6879,False
15977.0,4,Lost,0.3102,10.2511,9.2325,False
15978.0,4,Lost,0.3184,-2.6855,5.52,False
15979.0,1,Loyal Customers,0.0597,8.9735,-6.3402,True
15980.0,0,Champions,0.3684,-5.4553,7.6884,True
15981.0,3,New Customers,0.4666,-8.1763,11.2042,False
15982.0,1,Loyal Customers,0.0588,8.9507,-6.3497,True
15983.0,0,Champions,0.3624,-4.9874,5.6393,True
15984.0,3,New Customers,0.4897,-9.0282,11.3134,False
15985.0,0,Champions,0.302,-3.8645,3.9908,True
15986.0,4,Lost,0.2955,13.0027,9.6815,False
15987.0,4,Lost,0.3356,-5.8398,2.0749,False
15988.0,4,Lost,0.308,6.2804,10.947,False
15989.0,1,Loyal Customers,0.155,8.3588,-0.6997,True
15990.0,4,Lost,0.3246,-4.4556,2.4155,False
15991.0,1,Loyal Customers,0.0853,11.0953,-6.1207,True
15992.0,4,Lost,0.3158,6.4724,10.6386,False
15993.0,0,Champions,0.3495,-4.1618,3.6811,True
15994.0,4,Lost,0.2993,6.6208,9.1694,False
15995.0,1,Loyal Customers,0.1415,12.9115,-2.5127,True
15996.0,4,Lost,0.3023,-4.8495,2.1111,False
15998.0,3,New Customers,0.4351,-7.4643,10.3674,False
15999.0,1,Loyal Customers,0.0015,2.618,-6.2935,True
16000.0,3,New Customers,0.472,-7.2903,11.8303,False
16001.0,1,Loyal Customers,0.1534,13.2607,-2.1911,True
16002.0,1,Loyal Customers,0.0486,8.4079,-7.4253,True
16003.0,0,Champions,0.3865,-6.0133,7.6899,True
16004.0,1,Loyal Customers,0.1463,-0.2469,3.6174,True
16005.0,0,Champions,0.3508,-7.1273,4.0246,True
16006.0,4,Lost,0.2218,12.0099,6.4657,False
16007.0,0,Champions,0.3374,-4.029,4.0984,True
16008.0,0,Champions,0.3983,-7.6331,8.1197,True
16009.0,4,Lost,0.3123,1.5041,8.6378,False
16010.0,0,Champions,0.2485,-6.1481,2.9842,True
16011.0,3,New Customers,0.4462,-9.1375,10.5294,False
16012.0,4,Lost,0.3366,-2.593,5.316,False
16014.0,4,Lost,0.3101,0.6358,5.8588,False
16015.0,4,Lost,0.3133,5.6708,11.0493,False
16016.0,0,Champions,0.3583,-7.5385,4.6983,True
16017.0,4,Lost,0.3122,-0.2832,5.7164,False
16018.0,4,Lost,0.3014,2.3051,7.8209,False
16019.0,2,At Risk,0.5823,-8.3676,13.1069,False
16020.0,4,Lost,0.3099,6.3813,10.7982,False
16021.0,1,Loyal Customers,0.1495,7.4638,0.3826,True
16022.0,1,Loyal Customers,0.2032,17.243,10.3633,True
16023.0,4,Lost,0.2964,5.4949,10.1337,False
16024.0,4,Lost,0.307,4.651,10.6205,False
16025.0,4,Lost,0.2941,15.6707,14.9914,False
16026.0,4,Lost,0.2861,16.7483,15.4545,False
16027.0,0,Champions,0.3254,-8.1113,4.839,True
16028.0,1,Loyal Customers,0.0592,9.3122,-7.2227,True
16030.0,1,Loyal Customers,0.1788,17.4544,9.4657,True
16031.0,4,Lost,0.2729,11.7914,8.201,False
16032.0,1,Loyal Customers,0.1541,-0.3479,3.4994,True
16033.0,3,New Customers,0.5092,-8.5936,11.6887,False
16034.0,4,Lost,0.2457,-0.7341,2.1312,False
16035.0,1,Loyal Customers,0.0757,10.1735,-6.2942,True
16036.0,4,Lost,0.3071,-1.9612,5.3252,False
16037.0,4,Lost,0.221,0.9012,3.9288,False
16038.0,4,Lost,0.3085,4.611,10.6252,False
